Newspaper,Heading,Date,Time,URL,Cluster,cluster_similarity_value
Hindiustan Times,"Cricket World Cup 2019: Flipkart, Xiaomi launch ‘30-day keep or exchange plan’ for Mi TVs",2019-05-30,13:55:00,https://www.hindustantimes.com/tech/cricket-world-cup-2019-flipkart-xiaomi-launch-30-day-keep-or-exchange-plan-for-mi-tvs/story-HhqX8lDQeHPr8uRPj9ctDP.html,4,0.04
Indian Express,"Trove of 1,800 exploding stars discovered using world’s most powerful digital cameras",2019-06-03,13:56:16:00,https://indianexpress.com/article/technology/science/trove-of-1800-exploding-stars-discovered-5762439/,4,0.04
India Times," After A Forgettable Week Full Of Multiple Blows, Huawei Might Have Just Got Some Good News ",2019-06-03,14:44,https://www.indiatimes.com/technology/news/after-a-forgettable-week-full-of-multiple-blows-huawei-might-have-just-got-some-good-news-368289.html,4,0.04
Indian Express,Flexible generators harness energy from movements,2019-06-03,14:14:48:00,https://indianexpress.com/article/technology/science/flexible-generators-harness-energy-from-movements-5762479/,4,0.03
India Times," Mackenzie Bezos Has Pledged To Give Half Of Her $36 Billion To Charity, Jeff Bezos Still Hasn't ",2019-06-03,14:44,https://www.indiatimes.com/technology/news/mackenzie-bezos-has-pledged-to-give-half-of-her-36-billion-to-charity-jeff-bezos-still-hasn-t-368376.html,4,0.05
India Times, Creepy Face Recognition AI Lets You Check If Your Girlfriend Has Made A Sex Tape Or Porn Video ,2019-06-03,14:44,https://www.indiatimes.com/technology/news/creepy-face-recognition-ai-lets-you-check-if-your-girlfriend-has-made-a-sex-tape-or-porn-video-368265.html,4,0.04
Time of India,NIFT’s graduating batch exhibited their projects,2019-05-31,07:29:19,https://timesofindia.indiatimes.com/entertainment/events/ahmedabad/nifts-graduating-batch-exhibited-their-projects/articleshow/69594038.cms,4,0.03
Time of India,A fashion show at NIFT Gandhinagar,2019-05-31,09:00:49,https://timesofindia.indiatimes.com/entertainment/events/ahmedabad/a-fashion-show-at-nift-gandhinagar/articleshow/69595349.cms,4,0.04
Time of India,TS ICET 2019 Answer Key released at icet.tsche.ac.in,2019-05-31,18:00:56,https://timesofindia.indiatimes.com/home/education/news/ts-icet-2019-answer-key-expected-to-be-out-today/articleshow/69553184.cms,4,0.04
Time of India,PM’s 1st decision aids families of all martyrs,2019-06-01,05:01:04,https://timesofindia.indiatimes.com/india/pms-1st-decision-aids-families-of-all-martyrs/articleshow/69605536.cms,4,0.03
Time of India,Assistant professor claims he was sacked for filing PIL to form union,2019-06-03,03:33:22,https://timesofindia.indiatimes.com/city/bengaluru/assistant-professor-claims-he-was-sacked-for-filing-pil-to-form-union/articleshow/69627212.cms,4,0.04
Indian Express,"Google server outage impacts YouTube, Gmail, Snapchat as they all go down",2019-06-03,10:23:49 am,https://indianexpress.com/article/technology/social/google-server-outage-impacts-youtube-gmail-snapchat-as-they-all-go-down-5761906/,5,0.12
Hindiustan Times,Google says sorry for sending Kohli’s message to users,2019-06-01,17:26:00,https://www.hindustantimes.com/tech/google-says-sorry-for-sending-kohli-s-message-to-users/story-5S23SORNBHmAgetktsqYDM.html,5,0.12
India Times," Sundar Pichai Declined Extra Rs 405 Crore From Google, Saying He's Getting Paid Enough ",2019-06-03,14:44,https://www.indiatimes.com/technology/news/sundar-pichai-declined-rs-405-crore-in-google-stock-saying-he-s-already-getting-paid-enough-368275.html,5,0.1
Hindiustan Times,US regulators divide scrutiny of Amazon and Google: Report,2019-06-02,17:47:00,https://www.hindustantimes.com/tech/us-regulators-divide-scrutiny-of-amazon-and-google-report/story-py8oEjeDHHvjHtYDcr4QhP.html,5,0.11
India Times, It's Not Just You: 4G Download Speeds Across India Have Become Worse Over The Past Year ,2019-06-03,14:44,https://www.indiatimes.com/technology/news/it-s-not-just-you-4g-download-speeds-across-india-have-become-worse-over-the-past-year-368314.html,5,0.1
Hindiustan Times,Google to still ‘block’ ad blockers on Chrome,2019-05-30,16:20:00,https://www.hindustantimes.com/tech/google-to-still-block-ad-blockers-on-chrome/story-Dr6yFe28vtDizkdsFrFJMP.html,5,0.13
India Times," Samsung Galaxy Note 10 Won't Have Headphone Jack, And May Drop Physical Buttons Too ",2019-06-03,14:44,https://www.indiatimes.com/technology/news/samsung-galaxy-note-10-won-t-have-headphone-jack-and-may-drop-physical-buttons-too-368364.html,6,0.15
India Today,"    Realme 3 Pro, OnePlus 6T, Pixel 3a: Best phones to buy in May",2019-06-03,14:44,https://timesofindia.indiatimes.comhttps://www.indiatoday.in/technology/buying-guide/story/best-phones-to-buy-in-may-1522419-2019-05-11,6,0.13
India Times," New Samsung Chips Will Bring 100W Super Charging, Taking Your Phone From 0 To 100 In 30 Mins ",2019-06-03,14:44,https://www.indiatimes.com/technology/news/samsung-has-announced-two-new-chips-that-promise-secure-100w-charging-for-smartphones-368241.html,6,0.1
India Times," Peak Indian Jugaad: Rs 6,000 Android Becomes Rs 1 Lakh iPhone With Just A Rs 100 Sticker ",2019-06-03,14:44,https://www.indiatimes.com/technology/news/peak-indian-jugaad-rs-6-000-android-becomes-rs-1-lakh-iphone-with-just-a-rs-100-sticker-368337.html,6,0.13
India Today, Vodafone prepaid recharge plan of Rs 229 offers 2GB data daily for 28 days,2019-06-03,14:44,https://timesofindia.indiatimes.com/technology/news/story/vodafone-prepaid-recharge-plan-rs-229-data-calls-validity-1540071-2019-06-01,6,0.08
Hindiustan Times,"Xiaomi Redmi Note 7S to Samsung Galaxy M30: Best smartphones under Rs 15,000",2019-06-02,14:02:00,https://www.hindustantimes.com/tech/xiaomi-redmi-note-7s-to-samsung-galaxy-m30-best-smartphones-under-rs-15-000/story-Nsqp0kIy0qivuPO8csGaFJ.html,6,0.24
Time of India,Samsung Galaxy Note 10 may get this big design change,2019-05-31,08:31:22,https://timesofindia.indiatimes.com/gadgets-news/samsung-galaxy-note-10-may-get-this-big-design-change/articleshow/69593146.cms,6,0.15
India Today, Samsung Galaxy A80 may launch in India next week as company holds preview events,2019-06-03,14:44,https://timesofindia.indiatimes.com/technology/news/story/samsung-galaxy-a80-launch-date-in-india-preview-event-specs-1539995-2019-06-01,6,0.12
Hindiustan Times,Xiaomi Redmi Note 7S with 48-megapixel camera goes on sale tonight,2019-05-30,18:53:00,https://www.hindustantimes.com/tech/xiaomi-redmi-note-7s-with-48-megapixel-camera-goes-on-sale-tonight/story-9uZMx1mpZrHUWXQbotx8kI.html,6,0.12
Hindiustan Times,WATCH: Musician’s MacBook Pro emits smoke after ‘normal use’,2019-06-03,11:03:00,https://www.hindustantimes.com/tech/watch-musician-s-macbook-pro-emits-smoke-after-normal-use/story-ZJ1OjV3efXjuzgDmfrZOkJ.html,7,0.14
Hindiustan Times,"Tech Wrap: Redmi K20 Pro launch, updated iPod touch, T-Series 100 million subscribers and more ",2019-06-01,18:10:00,https://www.hindustantimes.com/tech/tech-wrap-redmi-k20-pro-launch-updated-ipod-touch-t-series-100-million-subscribers-and-more/story-bDOHYaXKijuOEQH5rqMkhK.html,7,0.16
India Times," OnePlus Pro's Pop-Up Camera Works As A Beer Bottle Opener, Just See This Guy's Insane Video ",2019-06-03,14:44,https://www.indiatimes.com/technology/news/oneplus-pro-s-pop-up-camera-works-as-a-beer-bottle-opener-just-see-this-guy-s-insane-video-368237.html,7,0.17
India Today," OnePlus 7 is great value at Rs 32,999 but you should still spend extra for OnePlus 7 Pro",2019-06-03,14:44,https://timesofindia.indiatimes.com/technology/features/story/oneplus-7-pro-vs-oneplus-7-price-in-india-which-one-to-buy-1539960-2019-06-01,7,0.28
Hindiustan Times,"Realme 3 Pro goes on open sale: Price, specifications, features",2019-06-03,11:37:00,https://www.hindustantimes.com/tech/realme-3-pro-goes-on-open-sale-price-specifications-features/story-1tizzSKBXUxVnCeJ1YWsjJ.html,7,0.16
India Today," Two lakh Redmi K20 Pro units sold in China in first sale, may launch in India as Poco F2 Pro",2019-06-03,14:44,https://timesofindia.indiatimes.com/technology/news/story/2lakh-xiaomi-redmi-k20-pro-units-sold-first-sale-india-launch-poco-f2-pro-1541228-2019-06-03,7,0.2
Hindiustan Times,"Alibaba Cloud unveils new products, calls India important market",2019-05-30,12:58:00,https://www.hindustantimes.com/tech/alibaba-cloud-unveils-new-products-calls-india-important-market/story-dKVRsuyumf44OJ0vynaGjO.html,8,0.13
Hindiustan Times,"Detel launches cheapest LED TV in India, priced at Rs 3,699",2019-05-30,13:52:00,https://www.hindustantimes.com/tech/detel-launches-cheapest-led-tv-in-india-priced-at-rs-3-699/story-LT0mXH2b6Xy7eTY7K1AbPK.html,8,0.16
Hindiustan Times,Nokia 3.2 review: A budget phone for Android purists,2019-06-02,16:44:00,https://www.hindustantimes.com/tech/nokia-3-2-review-a-budget-phone-for-android-purists/story-fRovtr23787RmzJIewxBPK.html,8,0.15
India Today," Nokia 8.1 available for as low as Rs 21,000 on Amazon: Should you buy it?",2019-06-03,14:44,https://timesofindia.indiatimes.com/technology/news/story/nokia-8-1-price-in-india-amazon-specifications-features-1541369-2019-06-03,8,0.17
India Today, Govt to launch single emergency number 112 to help you connect to all nearby helplines,2019-06-03,14:44,https://timesofindia.indiatimes.com/technology/news/story/govt-to-launch-single-emergency-number-112-to-help-you-connect-to-all-nearby-helplines-1455939-2019-02-14,8,0.16
India Times, IIT-Delhi Is Going To Play A Pivotal Role In Deploying 5G In India For All Of Us ,2019-06-03,14:44,https://www.indiatimes.com/technology/news/iit-delhi-is-working-with-telecom-giant-ericsson-to-develop-innovative-uses-for-5g-in-india-368481.html,8,0.18
India Today, Nokia 6.2 aka Nokia X71 may launch in India on June 6: What we know so far,2019-06-03,14:44,https://timesofindia.indiatimes.com/technology/features/story/nokia-6-2-aka-nokia-x71-launch-date-price-specs-in-india-1539953-2019-06-01,8,0.31
India Today," Apple's WWDC 2019 invites are out, begins on June 3: Here's what to expect ",2019-06-03,14:44,https://timesofindia.indiatimes.com/technology/ios/story/apple-s-wwdc-2019-invites-are-out-event-begins-on-june-3-here-s-what-to-expect-1532577-2019-05-23,9,0.21
Time of India,Bangalore Times Fashion Week 2019 begins today,2019-05-31,18:35:00,https://timesofindia.indiatimes.com/city/bengaluru/bangalore-times-fashion-week-2019-begins-today/articleshow/69597350.cms,9,0.14
India Today,"    BlackBerry Messenger is now officially over, but BBMe will live on",2019-06-03,14:44,https://timesofindia.indiatimes.comhttps://www.indiatoday.in/technology/news/story/blackberry-messenger-is-now-officially-over-but-bbme-will-live-on-1540102-2019-06-01,9,0.12
Hindiustan Times,"Apple WWDC 2019: iOS 13 update is coming soon, top expected features",2019-05-31,17:13:00,https://www.hindustantimes.com/tech/wwdc-2019-apple-ios-13-release-date-how-to-install-top-features-and-more/story-vDBzqN6QWFJeUh0Ubm0qtL.html,9,0.16
Indian Express,"LiveApple WWDC 2019 keynote LIVE updates: India timings, iOS 13 and everything else",2019-06-03,13:15:52:00,https://indianexpress.com/article/technology/tech-news-technology/apple-wwdc-2019-keynote-live-updates-livestream-ios-13-macos-announcements-5762118/,9,0.2
Hindiustan Times,"Huawei launches 5G lab in South Korea, but keeps event low-key after US ban",2019-05-30,12:33:00,https://www.hindustantimes.com/tech/huawei-launches-5g-lab-in-south-korea-but-keeps-event-low-key-after-us-ban/story-tcuDSx5k96VbP1EEZ4yJCI.html,9,0.11
India Today,"    Apple WWDC 2019 begins today: India time, how to watch event live, what to expect",2019-06-03,14:44,https://timesofindia.indiatimes.comhttps://www.indiatoday.in/technology/news/story/apple-wwdc-2019-begins-today-india-time-how-to-watch-event-live-what-to-expect-1541222-2019-06-03,9,0.35
India Today, PUBG MOBILE is borrowing one exciting feature from Call of Duty Mobile in next update,2019-06-03,14:44,https://timesofindia.indiatimes.com/technology/news/story/pubg-mobile-is-borrowing-one-exciting-feature-from-call-of-duty-mobile-in-next-update-1539190-2019-05-31,10,0.28
India Today, Realme 2 Pro Android Pie update now rolling out: Features and how to download,2019-06-03,14:44,https://timesofindia.indiatimes.com/technology/android-os/story/realme-2-pro-android-pie-update-now-rolling-out-features-and-how-to-download-1540030-2019-06-01,10,0.25
India Today," Man chooses PUBG over pregnant wife, leaves family because of his PUBG addiction",2019-06-03,14:44,https://timesofindia.indiatimes.com/technology/news/story/man-chooses-pubg-over-pregnant-wife-leaves-family-because-of-his-pubg-addiction-1453218-2019-02-11,10,0.24
India Times," Future Of Laptops Looks Exciting And Cool, And It's All Thanks To Dual-Screen Design ",2019-06-03,14:44,https://www.indiatimes.com/technology/news/future-of-laptops-looks-exciting-and-cool-and-it-s-all-thanks-to-dual-screen-design-368310.html,10,0.26
India Times," This YouTuber Is Facing 15 Months In Jail, Rs 16 Lakh Court Fine And 5 Years Social Shutdown ",2019-06-03,14:44,https://www.indiatimes.com/technology/news/this-youtuber-rightfully-received-a-fine-and-jail-time-for-abusing-a-homeless-man-as-a-prank-368488.html,11,0.19
Indian Express,Gripr review: A phone grip and stand that’s just right,2019-06-03,11:16:39:00,https://indianexpress.com/article/technology/tech-reviews/gripr-review-a-phone-grip-stand-that-is-neither-heavy-nor-bulgy-5762003/,11,0.18
Hindiustan Times,OnePlus Bullets Wireless 2 review: OnePlus 7 companion device is a fine upgrade,2019-06-03,13:37:00,https://www.hindustantimes.com/tech/oneplus-bullets-wireless-2-review-oneplus-7-companion-device-is-a-fine-upgrade/story-19c4xKETM6V6i45M2fV0DI.html,11,0.26
Hindiustan Times,"Netflix whitelists OnePlus 7 series, Huawei P30 phones for HDR video support",2019-05-31,14:57:00,https://www.hindustantimes.com/tech/netflix-whitelists-oneplus-7-series-huawei-p30-phones-for-hdr-video-support/story-d4IbCMLlIpo34GB71mbN7K.html,11,0.17
Hindiustan Times,Facebook in talks with US regulator over digital currency plans: Report,2019-06-03,14:40:00,https://www.hindustantimes.com/tech/facebook-in-talks-with-us-regulator-over-digital-currency-plans-report/story-7MEP006oIKkt9fvXcDMgGP.html,12,0.11
Hindiustan Times,Inflatable angry emoji looms over Facebook annual meeting as users vent frustrations,2019-05-31,11:17:00,https://www.hindustantimes.com/tech/inflatable-angry-emoji-looms-over-facebook-annual-meeting-as-users-vent-frustrations/story-DZBwgElltbaPrK5z9OeQ5J.html,12,0.1
Hindiustan Times,Facebook shareholders challenged Mark Zuckerberg and returned empty-handed,2019-05-31,11:26:00,https://www.hindustantimes.com/tech/facebook-shareholders-challenged-mark-zuckerberg-and-returned-empty-handed/story-J4tr0j8uZd2xDNqjGcyotM.html,12,0.11
India Today, LG V50 ThinQ image leaked online ahead of the MWC 2019 launch,2019-06-03,14:44,https://timesofindia.indiatimes.com/technology/news/story/lg-v50-thinq-image-leaked-online-ahead-of-the-mwc-2019-launch-1457552-2019-02-16,12,0.12
India Times," Scientists Have Found A Way To Remove CO2 From Air, Which May Reverse Global Warming ",2019-06-03,14:44,https://www.indiatimes.com/technology/science-and-future/scientists-have-found-an-easy-way-to-remove-co2-from-air-reduce-global-warming-368327.html,12,0.11
Hindiustan Times,US judge tells Facebook to submit Cambridge Analytica data records,2019-06-01,13:31:00,https://www.hindustantimes.com/tech/us-judge-tells-facebook-to-submit-cambridge-analytica-data-records/story-n5K7hKH490rTHn0aonHSTN.html,12,0.12
Indian Express,Apple removes content from iTunes Facebook and Instagram pages ahead of WWDC 2019,2019-06-03,12:02:26 pm,https://indianexpress.com/article/technology/mobile-tabs/apple-removes-content-from-itunes-facebook-and-instagram-pages-ahead-of-wwdc-2019-5761983/,12,0.23
Hindiustan Times,Instagram starts rolling out new Stories design,2019-06-01,16:59:00,https://www.hindustantimes.com/tech/instagram-starts-rolling-out-new-stories-design/story-lg8Y2fHnpCST1rYHrQEz1J.html,12,0.1
Hindiustan Times,LG Uplus to create more 5G-based AR content,2019-06-01,17:03:00,https://www.hindustantimes.com/tech/lg-uplus-to-create-more-5g-based-ar-content/story-5AJB6R25aY6idOnyVKmssM.html,12,0.12
Time of India,Brand building: What we can learn from past trends to race ahead,2019-06-02,02:59:40,https://timesofindia.indiatimes.com/city/gurgaon/brand-building-what-we-can-learn-from-past-trends-to-race-ahead/articleshow/69615439.cms,12,0.12
Hindiustan Times,"WhatsApp latest features: Facebook Stories integration, ‘Night Mode’, QR Code and more",2019-06-01,14:31:00,https://www.hindustantimes.com/tech/whatsapp-latest-features-facebook-stories-integration-night-mode-qr-code-and-more/story-3FWUxNRUsAiKVkpS7RiWfN.html,12,0.13
Hindiustan Times,Microsoft launches game subscription service ‘Game Pass’,2019-05-31,17:49:00,https://www.hindustantimes.com/tech/microsoft-launches-game-subscription-service-game-pass/story-x66KoeZSYmeNDjT0yp2E6N.html,13,0.28
India Today,"    iPhone 11, iPhone 11 Max mockup shows upcoming Apple phones with triple rear camera module",2019-06-03,14:44,https://timesofindia.indiatimes.comhttps://www.indiatoday.in/technology/news/story/apple-iphone-11-iphone-11-max-triple-camera-setup-launch-specs-1541197-2019-06-03,13,0.23
India Times," No Need To Regularly Change Your Password, As It's Actually Harmful To Security Says Microsoft ",2019-06-03,14:44,https://www.indiatimes.com/technology/news/no-need-to-regularly-change-your-password-as-it-s-actually-harmful-to-security-says-microsoft-368466.html,13,0.25
