Newspaper,Heading,Date,Time,URL,Cluster,cluster_similarity_value
India Today, RBSE Class 10 result 2019: 10 things you need to know,2019-06-03,20:54,https://www.indiatoday.in/education-today/news/story/rbse-class-10-result-2019-10-things-you-need-to-know-1541458-2019-06-03,1,0.28
Hindiustan Times,Uttarakhand UBSE Result 2019: What anxious students waiting for Class 10 and Class 12 board exam results said,2019-05-29,18:45:00,https://www.hindustantimes.com/education/uttarakhand-ubse-result-2019-what-anxious-students-waiting-for-class-10-and-class-12-board-exam-results-said/story-79dkqtOuCTBt8gpbsaNHwO.html,1,0.33
Hindiustan Times,Uttarakhand state board class 12 topper travelled 40km daily to reach school,2019-05-31,16:17:00,https://www.hindustantimes.com/education/uttarakhand-state-board-class-12-topper-travelled-40km-daily-to-reach-school/story-BS0tB8uG3WyoHB5JVlfLnL.html,1,0.28
India Today, IIT Hyderabad CfHE Fellow wins Gates Foundation Funding,2019-06-03,20:54,https://www.indiatoday.in/education-today/news/story/iit-hyderabad-cfhe-fellow-wins-gates-foundation-funding-1541627-2019-06-03,2,1.0
Hindiustan Times,CHSE Odisha 12th result 2019: Odisha Class 12 science results declared at orissaresults.nic.in,2019-06-03,13:01:00,https://www.hindustantimes.com/education/chse-odisha-12th-result-2019-odisha-class-12-science-results-soon-at-orissaresults-nic-in/story-1XXpgbKeQQAFlCyFWWroSJ.html,3,0.39
India Today, cbseresults.nic.in to declare CBSE 12th Re-evaluation Result 2019 soon: How and where to check from,2019-06-03,20:54,https://www.indiatoday.in/education-today/notification/story/cbseresults-nic-in-to-declare-cbse-12th-re-evaluation-result-2019-soon-how-and-where-to-check-from-1541459-2019-06-03,3,0.27
Indian Express,"LiveCHSE Odisha +2 Science Result 2019 declared@chseodisha.nic.in LIVE Updates: 29.42% obtains first division, pass percentage meets 72.83%",2019-06-03,20:31:28:00,https://indianexpress.com/article/education/chse-odisha-2-science-result-2019-declared-chseodisha-nic-in-live-updates-indiaresults-5761860/,3,0.26
Hindiustan Times,"Maharashtra board MSBSHSE 12th result 2019: Science sees dip, goes against the stream",2019-05-29,14:02:00,https://www.hindustantimes.com/education/maharashtra-board-msbshse-12th-result-2019-science-sees-dip-goes-against-the-stream/story-hc7uBv3p6KEiKK6OIBUw3M.html,3,0.22
India Today," Humans, robots can work better together than alone",2019-06-03,20:54,https://www.indiatoday.in/education-today/news/story/humans-robots-can-work-better-together-than-alone-1541580-2019-06-03,4,0.15
Indian Express,TSBIE flip-flop on result of girl who ‘killed self after failing’ in exams,2019-06-03,17:25:46:00,https://indianexpress.com/article/education/tsbie-flip-flop-on-result-of-girl-who-killed-self-after-failing-in-exams-5762737/,4,0.16
India Today, RBSE 10th Result 2019: Girls performing better than boys since 2016,2019-06-03,20:54,https://www.indiatoday.in/education-today/news/story/rbse-10th-result-2019-girls-performing-better-than-boys-since-2016-1541631-2019-06-03,4,0.33
India Today, Pregnancy-related complications major cause of death among adolescent girls: UNICEF,2019-06-03,20:54,https://www.indiatoday.in/education-today/gk-current-affairs/story/pregnancy-related-complications-major-cause-of-death-among-adolescent-girls-unicef-1541507-2019-06-03,4,0.14
India Today, This 24-year-old on a mission to change one million lives in 10 years educated over 500 girls about menstrual hygiene,2019-06-03,20:54,https://www.indiatoday.in/education-today/how-i-made-it/story/menstrual-hygiene-day-awareness-educating-girls-menstruation-1536571-2019-05-28,4,0.15
Time of India,Making a change: Kerala girl starts social enterprise to evade gender inequality in rural areas,2019-06-03, 19:46:00,https://timesofindia.indiatimes.com/home/education/news/making-a-change-kerala-girl-starts-social-enterprise-to-evade-gender-inequality-in-rural-areas/articleshow/69636904.cms,4,0.14
Indian Express,Chhattisgarh Pre B.Ed and Pre D.El.Ed admit card released: Check how to download,2019-06-03,15:38:33:00,https://indianexpress.com/article/education/chhattisgarh-pre-b-ed-and-pre-d-el-ed-admit-card-released-how-to-download-cgvyapam-choice-gov-in-5758510/,5,0.22
India Today," NVS Recruitment 2019: Apply for 370 PGT, TGT, FCSA posts before this date",2019-06-03,20:54,https://www.indiatoday.in/education-today/government-jobs/story/nvs-recruitment-2019-jobs-2019-divd-1536540-2019-05-28,5,0.24
Hindiustan Times,CISF head constable exam admit card date: Hall ticket to be released on June 1 at cisfrectt.in ,2019-05-30,13:21:00,https://www.hindustantimes.com/education/cisf-head-constable-admit-card-date-hall-ticket-to-be-released-on-june-1-at-cisfrectt-in/story-VUmorFhsbU3tqMxNWT9zQM.html,5,0.22
India Today, BRO Recruitment 2019: Apply for 778 Electrician and other vacancies @bro.gov.in,2019-06-03,20:54,https://www.indiatoday.in/education-today/government-jobs/story/bro-recruitment-2019-electrician-bro-gov-in-divd-1538362-2019-05-30,5,0.25
Indian Express,"JEE Advanced 2019: Result on June 14, experts believe cut-off to go down",2019-06-03,15:25:10:00,https://indianexpress.com/article/education/jee-advanced-2019-result-on-june-14-cut-off-to-lower-jeeadv-ac-in-5752615/,6,0.16
Hindiustan Times,UP BEd JEE merit list 2019: Vinod Kumar Dubey of Prayagraj is the topper,2019-05-30,09:31:00,https://www.hindustantimes.com/education/up-bed-jee-merit-list-2019-vinod-kumar-dubey-of-prayagraj-is-the-topper/story-L5z0Xzx7zCYmF9upV5tl4K.html,6,0.1
India Today, RRB NTPC Admit Card 2019 to be released soon! Direct link to download RRB NTPC hall tickets,2019-06-03,20:54,https://www.indiatoday.in/education-today/notification/story/rrb-ntpc-admit-card-2019-to-be-released-soon-direct-link-to-download-rrb-ntpc-hall-tickets-1541637-2019-06-03,6,0.16
Hindiustan Times,"SSC CGL Tier 1 hall ticket 2019 for all regions released, here’s direct link to download admit card",2019-05-29,12:10:00,https://www.hindustantimes.com/education/ssc-cgl-tier-1-hall-ticket-2019-for-all-regions-released-here-s-direct-link-to-download-admit-card/story-nbtg3Cf1HBtI4YQJZ85nZP.html,6,0.17
Hindiustan Times,"APPSC Group 1 services answer key 2019 released, raise objections now",2019-05-29,15:45:00,https://www.hindustantimes.com/education/appsc-group-1-services-answer-key-2019-released-raise-objections-till-june-10/story-f5mgJo3eJmnMSjubxxzwcM.html,6,0.16
Hindiustan Times,CISF admit card for head constable posts to be released on June 1 at cisfrectt.in ,2019-05-29,19:12:00,https://www.hindustantimes.com/education/cisf-admit-card-for-head-constable-posts-to-be-released-on-june-1-at-cisfrectt-in/story-PFWZU6yjyjPHrbG7otysBO.html,6,0.16
India Today, JEE Advanced answer key 2019 to be released tomorrow: Check important details here,2019-06-03,20:54,https://www.indiatoday.in/education-today/notification/story/jee-advanced-answer-key-2019-to-be-released-tomorrow-check-important-details-here-1541534-2019-06-03,6,0.27
Indian Express,"JEE Advanced 2019: Physics toughest, check cut-off, paper analysis, result date",2019-06-03,15:23:44:00,https://indianexpress.com/article/education/jee-advanced-2019-live-updates-paper-analysis-cut-off-answer-key-result-date-jeeadv-ac-in-5726916/,6,0.15
Indian Express,List of top colleges apart from IITs that accept JEE score,2019-06-03,15:24:24:00,https://indianexpress.com/article/education/list-of-top-colleges-beyond-iits-that-accept-jee-score-jee-advanced-nta-ac-in-jeeadv-ac-in-5702884/,6,0.09
India Today, Last minute Tips for JEE Advanced,2019-06-03,20:54,https://www.indiatoday.in/education-today/tips-and-tricks/story/last-minute-tips-for-jee-advanced-1535490-2019-05-27,6,0.13
Indian Express,"AKTU UPSEE result 2019 to declared: Check how to download marks, counselling schedule",2019-06-03,8:32:08 pm,https://indianexpress.com/article/education/uptu-aktu-upsee-result-2019-declared-how-to-check-counselling-schedule-upsee-nic-in-aktu-ac-in-5762189/,7,0.6
India Today, CBSE Board Exam 2019: Find Class 10 Maths sample paper with answers here,2019-06-03,20:54,https://www.indiatoday.in/education-today/sample-papers/story/cbse-board-exam-2019-find-class-10-maths-sample-paper-with-answers-here-1417498-2018-12-26,8,0.39
India Today, CBSE Class 12 Biology sample paper 2019 with solutions: Check now,2019-06-03,20:54,https://www.indiatoday.in/education-today/sample-papers/story/cbse-class-12-biology-sample-paper-2019-divd-1454151-2019-02-12,8,0.52
India Today," How to get an IIT internship: How to apply, sample questions and pro tips from ex-interns",2019-06-03,20:54,https://www.indiatoday.in/education-today/featurephilia/story/how-to-get-an-iit-internship-how-to-apply-sample-questions-and-pro-tips-from-ex-interns-1540852-2019-06-02,8,0.22
Hindiustan Times,"DU online admission process begins, first cutoff list likely on June 20",2019-05-31,11:26:00,https://www.hindustantimes.com/education/du-online-admission-process-begins-first-cutoff-list-likely-on-june-20/story-VQYSlqQSxKzkKuAJawCAsJ.html,9,0.16
Hindiustan Times,Last date for PG medical admissions 2019 extended to May 31,2019-05-29,16:52:00,https://www.hindustantimes.com/education/last-date-for-pg-medical-admissions-2019-extended-to-may-31/story-bFpcWrrwuFqsjtEWGA7PvJ.html,9,0.17
Hindiustan Times,DU admissions 2019: Sports and ECA seats up for grabs ,2019-05-31,11:37:00,https://www.hindustantimes.com/education/du-admissions-2019-sports-and-eca-seats-up-for-grabs/story-VouNAiZJRmkEhbT52F1g0M.html,9,0.18
Hindiustan Times,Delhi University’s undergraduate admissions set to begin this weekend,2019-05-29,10:47:00,https://www.hindustantimes.com/education/delhi-university-s-undergraduate-admissions-set-to-begin-this-weekend/story-r53sOWpsgXtLYZW6pQWwzO.html,9,0.16
Indian Express,"Calcutta University BA LLB admissions 2019:  Check eligibility, exam pattern, counselling schedule, how to apply",2019-06-03,20:25:49:00,https://indianexpress.com/article/education/calcutta-university-ba-llb-admissions-2019-check-eligibility-exam-pattern-counselling-schedule-how-to-apply-caluniv-ac-in-5740694/,9,0.17
Hindiustan Times,DU reaches out to transgender students to help in admission process,2019-06-03,09:34:00,https://www.hindustantimes.com/education/du-reaches-out-to-transgender-students-to-help-in-admission-process/story-LZVzqjA5HOZzaOM9cSRULJ.html,9,0.18
Hindiustan Times,DU admissions 2019: Miranda House sharpens focus on interdisciplinary research,2019-06-03,09:44:00,https://www.hindustantimes.com/education/du-admissions-2019-miranda-house-sharpens-focus-on-interdisciplinary-research/story-90yxyPumM4Bg2Q1mcw2miK.html,9,0.16
India Today, Delhi University (DU) PG admission 2019 to start today @ du.ac.in! Check eligibility criteria and other details here,2019-06-03,20:54,https://www.indiatoday.in/education-today/notification/story/delhi-university-du-pg-admission-2019-to-start-today-du-ac-in-check-eligibility-criteria-and-other-details-here-1541412-2019-06-03,9,0.22
India Today, NTA NEET Result 2019 date and time confirmed: Check NEET results @ ntaneet.nic.in,2019-06-03,20:54,https://www.indiatoday.in/education-today/notification/story/nta-neet-result-2019-date-and-time-confirmed-check-neet-results-ntaneet-nic-in-1541593-2019-06-03,10,0.53
India Today, DRDO is hiring! Apply for 351 technician vacancies till this date,2019-06-03,20:54,https://www.indiatoday.in/education-today/government-jobs/story/drdo-recruitment-2019-sarkari-naukri-govt-job-divd-1536482-2019-05-28,10,0.31
India Today," 5500 Steno, Fitter, and Other Trades vacancies in South Eastern Coalfields Limited: Apply last by this date",2019-06-03,20:54,https://www.indiatoday.in/education-today/government-jobs/story/5500-steno-fitter-vacancies-south-eastern-coalfields-limited-secl-recruitment-2019-divd-1541364-2019-06-03,10,0.35
Hindiustan Times,AKTU to announce UPSEE result  2019 today,2019-06-03,19:32:00,https://www.hindustantimes.com/education/aktu-to-announce-upsee-result-2019-today/story-BzMSWxLAP0ICWyIHbNeoDI.html,11,1.0
India Today, Areas with productive climate tend to have more languages: Study,2019-06-03,20:54,https://www.indiatoday.in/education-today/gk-current-affairs/story/productive-climate-language-diversity-study-1529426-2019-05-20,12,0.2
Time of India,Get ready for QR coded degrees and certificates,2019-06-03, 19:12:00,https://timesofindia.indiatimes.com/home/education/news/get-ready-for-qr-coded-degrees-and-certificates/articleshow/69636483.cms,12,0.19
India Today, IIT Mandi launches BTech - MTech Integrated Dual Degree Programme in Bioengineering,2019-06-03,20:54,https://www.indiatoday.in/education-today/news/story/iit-mandi-launches-btech-mtech-integrated-dual-degree-programme-in-bioengineering-1541533-2019-06-03,12,0.19
Time of India,Course Cursor: Here’s what a course in Development Studies at IIT Madras has to offer,2019-06-03, 19:32:00,https://timesofindia.indiatimes.com/home/education/news/course-cursor-heres-what-a-course-in-development-studies-at-iit-madras-has-to-offer/articleshow/69636732.cms,12,0.21
Hindiustan Times,UGC to study quality of PhD thesis for doctoral degrees awarded in last 10 yrs,2019-05-28,16:45:00,https://www.hindustantimes.com/india-news/ugc-to-study-quality-of-phd-thesis-for-doctoral-degrees-awarded-in-last-10-yrs/story-xq4hAJttCS6MucU1GbWfWK.html,12,0.3
Hindiustan Times,"UK Board 10th, 12th result 2019: Here are the highlights",2019-05-30,18:51:00,https://www.hindustantimes.com/education/uttarakhand-ubse-10th-12th-result-2019-live-updates/story-zHMmd7kxXVcknvrLLBPVrL.html,13,0.31
Hindiustan Times,UBSE 10th 12th result 2019: Uttarakhand board results will declared today at ubse.uk.gov.in,2019-05-30,07:36:00,https://www.hindustantimes.com/education/ubse-10th-12th-result-2019-uttarakhand-board-results-will-declared-today-at-ubse-uk-gov-in/story-Z2qAEeTbqEFZnYzy5Lb0cN.html,13,0.43
Hindiustan Times,"Uttarakhand UBSE 10th, 12th result 2019 to be declared tomorrow at ubse.uk.gov.in",2019-05-29,18:45:00,https://www.hindustantimes.com/education/uttarakhand-ubse-10th-12th-result-2019-to-be-declared-tomorrow-at-ubse-uk-gov-in/story-b7KH0wLnnjRTfJBBYx0ItK.html,13,0.39
Hindiustan Times,Uttrakhand Board Result 2019: UK board girls outsmart boys in both Class 10 and Class 12,2019-05-30,14:04:00,https://www.hindustantimes.com/education/uttrakhand-board-result-2019-uk-board-girls-outsmart-boys-in-both-class-10-and-class-12/story-DfurDePVwf5J3FzjbyTw3K.html,13,0.37
Indian Express,"Rajasthan Board, Ajmer RBSE 10th results 2019 declared at rajresults.nic.in",2019-06-03,16:15:18:00,https://indianexpress.com/article/education/rajasthan-rbse-10th-results-2019-declared-websites-to-check-rajeduboard-rajasthan-gov-in-indiaresults-5731445/,14,0.46
Hindiustan Times,"RBSE 10th Result 2019 declared, 79.85% pass, Jaipur girl Shiela Jatt scores 99.17% ",2019-06-03,19:20:00,https://www.hindustantimes.com/education/rbse-10th-result-2019-declared-check-rajasthan-board-class-10-marks-at-rajresults-nic-in/story-1ZonlujQ1RVj63ZPd2Q4oJ.html,14,0.22
Indian Express,"Declared! RBSE Ajmer 10th result 2019 @rajresults.nic.in: How to check via online, phone, SMS",2019-06-03,17:29:42:00,https://indianexpress.com/article/education/rbse-10th-result-2019-how-to-check-via-online-phone-sms-rajeduboard-rajasthan-gov-in-rajresults-nic-in-5752597/,14,0.33
India Today, RBSE 10th Result 2019: Key Highlights,2019-06-03,20:54,https://www.indiatoday.in/education-today/news/story/rbse-10th-result-2019-key-highlights-1541597-2019-06-03,14,0.25
Time of India,"RBSE 10th result 2019 declared @ rajresults.nic.in, girls outshine boys",2019-06-03, 17:20:00,https://timesofindia.indiatimes.com/home/education/news/rbse-10th-result-2019-rajasthan-class-x-results-rajresults-nic-in-check-updates-here/articleshow/69626793.cms,14,0.34
Hindiustan Times,"RBSE 10th Result 2019 Live: Rajasthan Board 10th result declared, here is direct link to check",2019-06-03,19:07:00,https://www.hindustantimes.com/education/rajasthan-board-result-2019-rbse-10th-result-live-updates/story-rUEL8gGMw3kghGlmVLNFtL.html,14,0.33
India Today, Declared! RBSE 10th Result 2019: 89.85% students pass,2019-06-03,20:54,https://www.indiatoday.in/education-today/news/story/rbse-12th-result-2019-results-at-rajresults-nic-in-rajedub-1525347-2019-06-03,14,0.27
Hindiustan Times,"Day after STF raids on its  headquarters, UPPSC postpones PCS (Mains) 2018 exam",2019-05-30,15:07:00,https://www.hindustantimes.com/education/day-after-stf-raids-on-its-headquarters-uppsc-postpones-pcs-mains-2018-exam/story-XzNKyFpR6RAAxNqpaVttbP.html,15,0.17
Hindiustan Times,"SSC MTS 2019 application: Last few hours left to apply for exam, visit ssc.nic.in to register ",2019-05-29,12:40:00,https://www.hindustantimes.com/education/ssc-mts-2019-application-last-few-hours-left-to-apply-for-exam-visit-ssc-nic-in-to-register/story-LbCpAaLGSL77IxiHcEKr5I.html,15,0.23
India Today, Last minute tips for AIIMS MBBS entrance exam 2019,2019-06-03,20:54,https://www.indiatoday.in/education-today/tips-and-tricks/story/last-minute-tips-for-aiims-mbbs-entrance-exam-2019-1535513-2019-05-27,15,0.26
India Today, UPSC Civil Services 2019 prelims: Dos and don'ts for UPSC IAS exam,2019-06-03,20:54,https://www.indiatoday.in/education-today/tips-and-tricks/story/upsc-civil-services-2019-prelims-dos-and-don-ts-for-upsc-ias-exam-1535626-2019-05-27,15,0.33
Indian Express,"RBSE Rajasthan Board, Ajmer 10th result 2019 announced: When and where to check",2019-06-03,17:30:34:00,https://indianexpress.com/article/education/rbse-rajasthan-board-10th-result-2019-when-and-where-rajeduboard-rajasthan-gov-in-5752533/,16,0.75
Hindiustan Times,"Bihar board BSEB 10th compartment result 2019 highlights: 73.67% pass, 757 pass with first division",2019-05-31,17:05:00,https://www.hindustantimes.com/education/bihar-board-10th-compartment-result-date-and-time-bseb-matric-compartment-result-today-at-3pm/story-7rwCU4FGBIqiLe429sgwKI.html,17,0.31
Hindiustan Times,"Bihar Board OFSS admission 2019-20: First merit list out, check details here   ",2019-06-03,15:41:00,https://www.hindustantimes.com/education/bihar-board-ofss-admission-2019-20-first-merit-list-out-check-details-here/story-Vufzyz0XN3F9II9lehAbIP.html,17,0.27
Hindiustan Times,Bihar board 10th compartment result date and time: BSEB matric compartment result today at 3pm,2019-05-31,16:58:00,https://www.hindustantimes.com/education/bihar-board-10th-compartment-result-date-and-time-bseb-class-10-compartment-result-today-at-3pm/story-j9zCl1eMnGttpXmjpqbT5N.html,17,0.32
Time of India,Bihar ITI CAT 2019 rank card released @bceceboard.bihar.gov.in; here's direct link,2019-06-03, 20:13:00,https://timesofindia.indiatimes.com/home/education/news/bihar-iti-cat-2019-result-declared-bceceboard-bihar-gov-in-check-direct-link-here/articleshow/69627940.cms,17,0.26
Hindiustan Times,Maharashtra HSC vs CBSE results: College admission gets tougher for state board students,2019-05-29,14:28:00,https://www.hindustantimes.com/education/maharashtra-hsc-vs-cbse-college-admission-gets-tougher-for-state-board-students/story-rxraju4nVkKHyefN2X9XON.html,18,0.25
Hindiustan Times,"Mumbai auto driver scores 51% in HSC exam, wants to continue studies ",2019-05-29,07:52:00,https://www.hindustantimes.com/education/auto-driver-scores-51-wants-to-continue-studies/story-zdlFJ7PK6fNoymr2ZWJLjN.html,18,0.17
India Today, This 24-year-old college graduate is making pencils with newspaper waste,2019-06-03,20:54,https://www.indiatoday.in/education-today/how-i-made-it/story/college-graduate-making-pencils-with-waste-newspapers-1529467-2019-05-20,18,0.19
Hindiustan Times,"Guide your students, Maharashtra education department tells CBSE, ICSE schools ",2019-06-03,13:40:00,https://www.hindustantimes.com/education/guide-your-students-maharashtra-education-department-tells-cbse-icse-schools/story-V2N5O5Rs61kFEMLdO1H77M.html,18,0.2
Hindiustan Times,"Rules, lower fee makes Maharashtra state board schools preferred option for parents",2019-06-03,17:58:00,https://www.hindustantimes.com/education/rules-lower-fee-make-state-board-schools-preferred-option-for-parents/story-ZVf8XOKylCPeqU5zPBLbQM.html,18,0.2
India Today, This small-town school in Bengal teaches students with apps and storybooks ,2019-06-03,20:54,https://www.indiatoday.in/education-today/video/levelfield-school-teaches-students-with-apps-and-storybooks-html-1393974-2018-11-22,18,0.2
