Source,Heading,Category,Date,Time,URL,Cluster,cluster_similarity_value
Times of India, Government to back homebuyers caught in insolvency cases,real estate,2019-06-19,01:05,https://timesofindia.indiatimes.com/business/india-business/homebuyers-get-backing-of-government/articleshow/69366463.cms,10,0.31
cnbc, Jaypee Infra insolvency Creditors decide to vote on NBCC bid from Friday The voting under the insolvency process run by Jaypee Infratechs Interim Resolution Professional IRP Anuj Jain will start from Friday and continue till June 10,real estate,2019-06-19,01:04,https://www.cnbctv18.com/real-estate/jaypee-infra-insolvency-creditors-decide-to-vote-on-nbcc-bid-from-friday-3519901.htm,10,0.29
cnbc, Jaypee Infra Resolution Plan Lenders ready to accept NBCC bid with certain changes In 2017 Jaypee Infratech went into insolvency process after NCLT admitted an application by an IDBI Bank led consortium seeking revival of the realty firm,real estate,2019-06-19,01:04,https://www.cnbctv18.com/real-estate/jaypee-infra-resolution-plan-lenders-ready-to-accept-nbcc-bid-with-certain-changes-3505291.htm,10,0.25
Times of India, CO WORKING SPACES THAT BOOST CREATIVITY AND INNOVATION,real estate,2019-06-19,01:05,https://timesofindia.indiatimes.com/business/india-business/co-working-spaces-that-boost-creativity-and-innovation/articleshow/69843001.cms,11,0.22
cnbc, Real Estate Myth 2 Lowering home prices would result in higher demand Many principles of economics that are used to analyse markets for commodities and various consumer products actually do not apply to real estate,real estate,2019-06-19,01:04,https://www.cnbctv18.com/real-estate/real-estate-myth-2-lowering-home-prices-would-result-in-higher-demand-3496671.htm,11,0.31
cnbc, Real Estate Myth 1 Larger carpet area always means more usable space Many facts and theories floating about real estate follow a ‘ common sense ical logic ’ Unfortunately many of these are misconceptions myths or even downright false,real estate,2019-06-19,01:04,https://www.cnbctv18.com/real-estate/real-estate-myth-1-larger-carpet-area-always-means-more-usable-space-3412081.htm,11,0.29
cnbc, DHFL default crisis The choices that remain for mutual fund investors A delay in payment by housing finance company DHFL was feared for weeks and the inevitable came to pass late evening on June 4 Strapped for immediate cash DHFL did not service NCD payments to the tune of a thousand crores However it insisted that they had a 7 day grace period during which they would service the liability Then why the panic,real estate,2019-06-19,01:04,https://www.cnbctv18.com/economy/dhfl-default-crisis-do-mutual-fund-investors-have-any-real-choices-left-3603351.htm,12,0.56
cnbc, IL FS likely to sell its headquarters non core real estate assets to reduce debt says report The move comes as the firm tries to recover close to Rs 94000 crore debt,real estate,2019-06-19,01:04,https://www.cnbctv18.com/real-estate/ilfs-likely-to-sell-its-headquarters-other-non-core-real-estate-assets-to-reduce-debt-says-report-3531261.htm,13,0.42
cnbc, Indian commercial real estate beckons NRIs The upsurge of India ’ s commercial office market began in 2017 and has been further boosted by the arrival of REITs,real estate,2019-06-19,01:04,https://www.cnbctv18.com/real-estate/indian-commercial-real-estate-beckons-nris-3637471.htm,13,0.39
Times of India, Is RTI a solution for curbing corruption in Residents Welfare Associations,real estate,2019-06-19,01:05,https://timesofindia.indiatimes.com/business/india-business/is-rti-a-solution-for-curbing-corruption-in-residents-welfare-associations/articleshow/69800448.cms,14,0.57
cnbc, Want to leave behind a legacy Build a business that transcends time What we leave behind are the quality of lives we have impacted our core values and the aggregate of the decisions and actions we take while building an organisation,real estate,2019-06-19,01:04,https://www.cnbctv18.com/views/want-to-leave-behind-a-legacy-build-a-business-that-transcends-time-3484181.htm,15,1.0
