Source,Heading,Category,Date,Time,URL,Cluster,cluster_similarity_value
The Wire, US Supreme Court Revives Gujrat Power Plant Lawsuit,economy-politics,2019-02-28,17:20,https://thewire.in/energy/us-supreme-court-revives-gujrat-power-plant-lawsuit,4,0.1
The Wire, India ’ s Growing Solar Power Programme Could Leave Behind a Trail of Waste,economy-politics,2019-05-14,17:20,https://thewire.in/environment/india-growing-solar-power-programme-waste,4,0.09
The Wire, Thane Three Labourers Die While Cleaning Sewage Treatment Plant,economy-politics,2019-05-10,17:20,https://thewire.in/labour/thane-three-labourers-die-while-cleaning-sewage-treatment-plant,4,0.08
The Wire, Trump Selling Nuclear Technology to Saudi Arabia Is a New Moral Low,economy-politics,2019-02-26,17:20,https://thewire.in/world/trump-selling-nuclear-technology-to-saudi-arabia-is-a-new-moral-low,4,0.09
The Wire, India Needs Structural Changes to Maintain ‘ Fastest Growing Economy ’ Tag in the Long Term,economy-politics,2019-06-02,17:20,https://thewire.in/economy/india-needs-structural-changes-to-maintain-fastest-growing-economy-tag-in-the-long-term,4,0.1
The Wire, India Inc ’ s Scandals Can Only be Staunched by Urgent Institutional Investor Engagement,economy-politics,2019-06-21,17:20,https://thewire.in/business/india-incs-scandals-esg-responsible-investment,4,0.1
The Wire, Latest BP Energy Report Confirms World Is on an Unsustainable Path,economy-politics,2019-06-14,17:20,https://thewire.in/environment/british-petroleum-environment-energy-consumption-unsustainable,4,0.08
The Wire, US and India Agree to Build Six New Nuclear Power Plants in India,economy-politics,2019-03-14,17:20,https://thewire.in/energy/us-and-india-agree-to-build-six-new-nuclear-power-plants-in-india,4,0.08
The Wire, India Cuts Monsantos GM Cottonseed Royalty by 24 May Trigger Another Row,economy-politics,2019-03-13,17:20,https://thewire.in/agriculture/india-cuts-monsantos-gm-cottonseed-royalty-by-24-may-trigger-another-row,4,0.11
The Wire, What Does the Periodic Labour Force Survey Tell Us,economy-politics,2019-06-23,17:20,https://thewire.in/labour/periodic-labour-force-survey-data-employment,5,1.0
The Wire, How the Centre Can Fulfil Its Economic Promises in the Next Five Years,economy-politics,2019-06-24,17:20,https://thewire.in/political-economy/planning-economy-five-years-niti-aayog,6,0.2
The Wire, Eight Years Since Conception Gujarats GIFT City Struggles to Create Employment,economy-politics,2019-05-24,17:20,https://thewire.in/labour/eight-years-since-conception-gujarats-gift-city-struggles-to-create-employment,6,0.22
The Wire, Exclusive Centre ’ s Crop Insurance Scheme Fails the Drought Test 40 Claims Unpaid,economy-politics,2019-06-12,17:20,https://thewire.in/agriculture/pmfby-crop-insurance-claims-unpaid,6,0.2
The Wire, Kovind India Will Implement Reforms to Boost Economic Growth,economy-politics,2019-06-20,17:20,https://thewire.in/economy/kovind-india-will-implement-reforms-to-boost-economic-growth,6,0.2
The Wire, Economic Prosperity Not Necessarily Leading to ‘ Good ’ Jobs Analysis of Official Data Shows,economy-politics,2019-06-21,17:20,https://thewire.in/economy/economic-prosperity-good-jobs-government-data-justjobs-index,6,0.2
The Wire, Small Study Examines How Cotton Farming Produced Toxic Landscape in Telangana,economy-politics,2019-06-21,17:20,https://thewire.in/environment/small-study-examines-how-cotton-farming-produced-toxic-landscape-in-telangana,7,0.67
The Wire, Small Study Examines How Cotton Farming Produced Toxic Landscape in Telangana,economy-politics,2019-06-21,17:20,https://thewire.in/environment/small-study-examines-how-cotton-farming-produced-toxic-landscape-in-telangana,7,0.33
The Wire, The Life of Labour BSNL Lays off Contractual Workers Kanpur Leather Industry Under Threat,economy-politics,2019-06-12,17:20,https://thewire.in/labour/the-life-of-labour-bsnl-lays-off-contractual-workers-kanpur-leather-industry-under-threat,8,0.43
The Wire, The Life of Labour Plight of Betel Farmers Nexus Between Sugar Industry Govt,economy-politics,2019-05-22,17:20,https://thewire.in/labour/life-of-labour-betel-farmers-sugarcane-industry,8,0.37
The Wire, Farmers ’ Body Cautions Govt About Risk of Drought Seeks Proactive Measures,economy-politics,2019-06-23,17:20,https://thewire.in/agriculture/farmer-body-drought-risk-government,9,0.21
The Wire, Sugarcane Farmers Caught in a Complex Web of Negligence in Eastern UP,economy-politics,2019-06-20,17:20,https://thewire.in/agriculture/uttar-pradesh-farmers-sugarcane-negligence,9,0.25
The Wire, Between 2015 and 2018 More Than 12000 Farmers Killed Themselves in Maharashtra,economy-politics,2019-06-22,17:20,https://thewire.in/agriculture/farmers-suicide-maharashtra-loan-waiver,9,0.39
The Wire, The Life of Labour Agrarian Policies for NDA 2 0 Drought Affected Farmers in Maharashtra,economy-politics,2019-05-29,17:20,https://thewire.in/labour/life-of-labour-nda-agrarian-policies-maharashtra,9,0.26
The Wire, Maharashtra Fodder Camp Owners Threaten to Shut Shop,economy-politics,2019-06-03,17:20,https://thewire.in/government/maharashtra-fodder-camp-owners-threaten-to-shut-shop-over-strict-govt-rules,9,0.19
The Wire, Indian Oil Signs First Annual Deal for US Oil,economy-politics,2019-02-18,17:20,https://thewire.in/energy/indian-oil-signs-first-annual-deal-for-us-oil,10,0.33
The Wire, Saudi Arabias Energy Minister Says No Need For Immediate Action After Iran Oil Waivers End,economy-politics,2019-04-24,17:20,https://thewire.in/world/saudi-arabias-iran-oil-output-waivers,10,0.36
The Wire, Amid Rising Trade Tensions With US India Wants to Extend Iran Oil Sanctions Waiver,economy-politics,2019-03-08,17:20,https://thewire.in/trade/amid-rising-trade-tensions-with-us-india-wants-to-extend-iran-oil-sanctions-waiver,10,0.39
The Wire, Iran Oil Imports With US Ending All Waivers India Will Have to Brace for Headwinds,economy-politics,2019-04-22,17:20,https://thewire.in/trade/iran-oil-imports-us-waivers-india,10,0.34
The Wire, Explained Adani Gets Green Light to Start Digging Coal Mine in Queensland,economy-politics,2019-06-16,17:20,https://thewire.in/environment/adani-clearance-coal-mining-queensland,11,0.38
The Wire, DRI Accuses Adani Group Firm of Impeding Over Invoicing Probe in Bombay HC Affidavit Report,economy-politics,2019-06-21,17:20,https://thewire.in/business/directorate-revenue-intelligence-adani-coal-imports-probe,11,0.69
The Wire, How Seasonal Distress Migration Compromises Childrens Education,economy-politics,2019-06-07,17:20,https://thewire.in/education/how-seasonal-distress-migration-compromises-childrens-education,12,0.33
The Wire, RBI Deputy Governor Viral Acharya Resigns 6 Months Before His Term Ends Report,economy-politics,2019-06-24,17:20,https://thewire.in/banking/rbi-deputy-governor-viral-acharya-resigns-6-months-before-his-term-ends-report,12,0.37
The Wire, GST Collection Falls to Rs 85174 Crore in Feb as Only 69 File Returns,economy-politics,2019-03-27,17:20,https://thewire.in/economy/gst-collection-falls-to-rs-85174-crore-in-feb-as-only-69-file-returns,13,0.39
The Wire, Income Tax Dept Publicly Names 24 Defaulters Owing Rs 490 crore,economy-politics,2019-03-29,17:20,https://thewire.in/economy/income-tax-dept-publicly-names-24-defaulters-owing-rs-490-crore,13,0.4
The Wire, India Likely to Let Budget Deficit Rise as Tax Receipts Fall Short,economy-politics,2019-06-21,17:20,https://thewire.in/economy/india-likely-to-let-budget-deficit-rise-as-tax-receipts-fall-short,13,0.39
